huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Household Income Group,Race Ethnicity
B482450051001028H014,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,13756.0,1.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799227-76X8V374+6F4-3-3-3-3,1.0,1.0,ST00nsi-482799227-76X8V374+6F4-3-3-3-3AP000000,nsi-482799227-76X8V374+6F4-3-3-3-3,1.0,1.0,Port Arthur,-93.943796,29.863023,RES1-1SNB,POINT (-93.943796 29.863023),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001028H011,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,32936.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799228-76X8V374+56X-3-2-2-3,1.0,1.0,ST00nsi-482799228-76X8V374+56X-3-2-2-3AP000000,nsi-482799228-76X8V374+56X-3-2-2-3,1.0,1.0,Port Arthur,-93.944394,29.862993,RES1-1SNB,POINT (-93.944394 29.862993),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001028H004,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,232565.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799229-76X8V374+4GJ-3-3-3-3,1.0,1.0,ST00nsi-482799229-76X8V374+4GJ-3-3-3-3AP000000,nsi-482799229-76X8V374+4GJ-3-3-3-3,1.0,1.0,Port Arthur,-93.943731,29.862837,RES1-1SNB,POINT (-93.943731 29.862837),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001028H017,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,29933.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799230-76X8V374+4F3-3-3-3-2,1.0,1.0,ST00nsi-482799230-76X8V374+4F3-3-3-3-2AP000000,nsi-482799230-76X8V374+4F3-3-3-3-2,1.0,1.0,Port Arthur,-93.943816,29.862761,RES1-1SNB,POINT (-93.943816 29.862761),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001028H005,482450051001028,482450051001028,482450051001,48245005100,48245.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,214476.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799231-76X8V374+3CG-3-3-3-2,1.0,1.0,ST00nsi-482799231-76X8V374+3CG-3-3-3-2AP000000,nsi-482799231-76X8V374+3CG-3-3-3-2,1.0,1.0,Port Arthur,-93.943909,29.862684,RES1-1SNB,POINT (-93.943909 29.862684),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001028H020,482450051001028,482450051001028,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001028,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482799232-76X8V374+2CJ-2-2-2-3,2.0,2.0,ST00nsi-482799232-76X8V374+2CJ-2-2-2-3AP000000,nsi-482799232-76X8V374+2CJ-2-2-2-3,1.0,1.0,Port Arthur,-93.94399,29.862588,RES1-1SNB,POINT (-93.94399 29.862588),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001028H003,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,239351.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799233-76X8V364+X3V-2-2-2-3,1.0,1.0,ST00nsi-482799233-76X8V364+X3V-2-2-2-3AP000000,nsi-482799233-76X8V364+X3V-2-2-2-3,1.0,1.0,Port Arthur,-93.944843,29.862485,RES1-1SNB,POINT (-93.944843 29.862485),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001028H007,482450051001028,482450051001028,482450051001,48245005100,48245.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,236823.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799234-76X8V364+X9Q-2-2-2-2,1.0,1.0,ST00nsi-482799234-76X8V364+X9Q-2-2-2-2AP000000,nsi-482799234-76X8V364+X9Q-2-2-2-2,1.0,1.0,Port Arthur,-93.944022,29.862459,RES1-1SNB,POINT (-93.944022 29.862459),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001028H006,482450051001028,482450051001028,482450051001,48245005100,48245.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,242140.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799235-76X8V364+W2X-3-3-3-4,1.0,1.0,ST00nsi-482799235-76X8V364+W2X-3-3-3-4AP000000,nsi-482799235-76X8V364+W2X-3-3-3-4,1.0,1.0,Port Arthur,-93.944906,29.862369,RES1-1SNB,POINT (-93.944906 29.862369),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001028H009,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,62241.0,0.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799236-76X8V364+V7V-3-3-2-3,1.0,1.0,ST00nsi-482799236-76X8V364+V7V-3-3-2-3AP000000,nsi-482799236-76X8V364+V7V-3-3-2-3,1.0,1.0,Port Arthur,-93.944327,29.862244,RES1-2SNB,POINT (-93.944327 29.862244),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001028H015,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9907.0,1.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799237-76X8V363+VXM-3-3-3-3,1.0,1.0,ST00nsi-482799237-76X8V363+VXM-3-3-3-3AP000000,nsi-482799237-76X8V363+VXM-3-3-3-3,1.0,1.0,Port Arthur,-93.945083,29.862209,RES1-1SNB,POINT (-93.945083 29.862209),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001028H012,482450051001028,482450051001028,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4224.0,1.0,B482450051001028,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799238-76X8V364+Q5W-3-2-2-2,1.0,1.0,ST00nsi-482799238-76X8V364+Q5W-3-2-2-2AP000000,nsi-482799238-76X8V364+Q5W-3-2-2-2,1.0,1.0,Port Arthur,-93.944549,29.861995,RES1-1SNB,POINT (-93.944549 29.861995),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001028H019,482450051001028,482450051001028,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001028,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482799239-76X8V374+35V-3-3-3-3,2.0,2.0,ST00nsi-482799239-76X8V374+35V-3-3-3-3AP000000,nsi-482799239-76X8V374+35V-3-3-3-3,1.0,1.0,Port Arthur,-93.944587,29.86273,RES1-1SNB,POINT (-93.944587 29.86273),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001036H012,482450051001036,482450051001036,482450051001,48245005100,48245.0,5.0,1.0,6.0,1.0,1.0,0.0,0.0,15.0,5.0,182267.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799248-76X8V373+6G2-3-3-3-3,1.0,1.0,ST00nsi-482799248-76X8V373+6G2-3-3-3-3AP000000,nsi-482799248-76X8V373+6G2-3-3-3-3,1.0,1.0,Port Arthur,-93.946235,29.863022,RES1-1SNB,POINT (-93.946235 29.863022),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","6 Any Race, Hispanic"
B482450051001036H008,482450051001036,482450051001036,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,17826.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799249-76X8V373+JH7-3-3-2-2,1.0,1.0,ST00nsi-482799249-76X8V373+JH7-3-3-2-2AP000000,nsi-482799249-76X8V373+JH7-3-3-2-2,1.0,1.0,Port Arthur,-93.946065,29.864044,RES1-1SNB,POINT (-93.946065 29.864044),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482799250-76X8V373+JQ3-3-3-3-3,,,,,,RES1-1SNB,POINT (-93.945575 29.864007),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001036H007,482450051001036,482450051001036,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,31171.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799251-76X8V373+HG3-2-3-3-3,1.0,1.0,ST00nsi-482799251-76X8V373+HG3-2-3-3-3AP000000,nsi-482799251-76X8V373+HG3-2-3-3-3,1.0,1.0,Port Arthur,-93.9462,29.863877,RES1-1SNB,POINT (-93.9462 29.863877),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001036H013,482450051001036,482450051001036,482450051001,48245005100,48245.0,7.0,1.0,6.0,1.0,1.0,0.0,0.0,15.0,5.0,165599.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799252-76X8V373+GF4-2-3-2-2,1.0,1.0,ST00nsi-482799252-76X8V373+GF4-2-3-2-2AP000000,nsi-482799252-76X8V373+GF4-2-3-2-2,1.0,1.0,Port Arthur,-93.946289,29.86376,RES1-1SNB,POINT (-93.946289 29.86376),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","6 Any Race, Hispanic"
B482450051001036H001,482450051001036,482450051001036,482450051001,48245005100,48245.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,246670.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799253-76X8V373+FQJ-3-3-2-3,1.0,1.0,ST00nsi-482799253-76X8V373+FQJ-3-3-2-3AP000000,nsi-482799253-76X8V373+FQJ-3-3-2-3,1.0,1.0,Port Arthur,-93.945613,29.863725,RES1-1SNB,POINT (-93.945613 29.863725),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001036H010,482450051001036,482450051001036,482450051001,48245005100,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,54349.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799254-76X8V373+FP7-3-3-3-3,1.0,1.0,ST00nsi-482799254-76X8V373+FP7-3-3-3-3AP000000,nsi-482799254-76X8V373+FP7-3-3-3-3,1.0,1.0,Port Arthur,-93.945704,29.863662,RES1-1SNB,POINT (-93.945704 29.863662),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001036H011,482450051001036,482450051001036,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2572.0,1.0,B482450051001036,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482799255-76X8V373+9MR-3-3-3-3,1.0,1.0,ST00nsi-482799255-76X8V373+9MR-3-3-3-3AP000000,nsi-482799255-76X8V373+9MR-3-3-3-3,1.0,1.0,Port Arthur,-93.945866,29.863485,RES1-1SNB,POINT (-93.945866 29.863485),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001036H005,482450051001036,482450051001036,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8246.0,1.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799256-76X8V373+9J4-3-2-3-3,1.0,1.0,ST00nsi-482799256-76X8V373+9J4-3-2-3-3AP000000,nsi-482799256-76X8V373+9J4-3-2-3-3,1.0,1.0,Port Arthur,-93.945927,29.863385,RES1-1SNB,POINT (-93.945927 29.863385),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001036H004,482450051001036,482450051001036,482450051001,48245005100,48245.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,243917.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799257-76X8V373+8HH-3-2-3-4,1.0,1.0,ST00nsi-482799257-76X8V373+8HH-3-2-3-4AP000000,nsi-482799257-76X8V373+8HH-3-2-3-4,1.0,1.0,Port Arthur,-93.946028,29.863309,RES1-1SNB,POINT (-93.946028 29.863309),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001036H002,482450051001036,482450051001036,482450051001,48245005100,48245.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,224136.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799258-76X8V373+7G3-4-4-3-3,1.0,1.0,ST00nsi-482799258-76X8V373+7G3-4-4-3-3AP000000,nsi-482799258-76X8V373+7G3-4-4-3-3,1.0,1.0,Port Arthur,-93.946195,29.863149,RES1-1SNB,POINT (-93.946195 29.863149),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001036H006,482450051001036,482450051001036,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,29466.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799259-76X8V373+5C4-4-4-3-4,1.0,1.0,ST00nsi-482799259-76X8V373+5C4-4-4-3-4AP000000,nsi-482799259-76X8V373+5C4-4-4-3-4,1.0,1.0,Port Arthur,-93.946421,29.862899,RES1-1SNB,POINT (-93.946421 29.862899),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001036H003,482450051001036,482450051001036,482450051001,48245005100,48245.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,226994.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799261-76X8V373+4C6-2-2-3-3,1.0,1.0,ST00nsi-482799261-76X8V373+4C6-2-2-3-3AP000000,nsi-482799261-76X8V373+4C6-2-2-3-3,1.0,1.0,Port Arthur,-93.946495,29.862784,RES1-1SNB,POINT (-93.946495 29.862784),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","1 White alone, Not Hispanic"
B482450051001036H009,482450051001036,482450051001036,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,40250.0,0.0,B482450051001036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799262-76X8V373+873-3-2-2-3,1.0,1.0,ST00nsi-482799262-76X8V373+873-3-2-2-3AP000000,nsi-482799262-76X8V373+873-3-2-2-3,1.0,1.0,Port Arthur,-93.946836,29.863274,RES1-1SNB,POINT (-93.946836 29.863274),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002036H003,482450051002036,482450051002036,482450051002,48245005100,48245.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2734.0,1.0,B482450051002036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799263-76X8V383+67V-4-4-4-3,1.0,1.0,ST00nsi-482799263-76X8V383+67V-4-4-4-3AP000000,nsi-482799263-76X8V383+67V-4-4-4-3,1.0,1.0,Port Arthur,-93.946813,29.865613,RES1-1SNB,POINT (-93.946813 29.865613),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482799264-76X8V383+G7X-3-3-3-3,,,,,,RES1-1SNB,POINT (-93.946768 29.866371),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002036H001,482450051002036,482450051002036,482450051002,48245005100,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,12713.0,1.0,B482450051002036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799265-76X8V383+CCX-3-2-3-3,1.0,1.0,ST00nsi-482799265-76X8V383+CCX-3-2-3-3AP000000,nsi-482799265-76X8V383+CCX-3-2-3-3,1.0,1.0,Port Arthur,-93.946399,29.866111,RES1-1SNB,POINT (-93.946399 29.866111),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051002036H005,482450051002036,482450051002036,482450051002,48245005100,48245.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,15.0,5.0,191960.0,0.0,B482450051002036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799267-76X8V383+58W-2-2-3-2,1.0,1.0,ST00nsi-482799267-76X8V383+58W-2-2-3-2AP000000,nsi-482799267-76X8V383+58W-2-2-3-2,1.0,1.0,Port Arthur,-93.946674,29.865477,RES1-1SNB,POINT (-93.946674 29.865477),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","6 Any Race, Hispanic"
B482450051002036H004,482450051002036,482450051002036,482450051002,48245005100,48245.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6383.0,1.0,B482450051002036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799269-76X8V383+85R-3-3-3-3,1.0,1.0,ST00nsi-482799269-76X8V383+85R-3-3-3-3AP000000,nsi-482799269-76X8V383+85R-3-3-3-3,1.0,1.0,Port Arthur,-93.947117,29.865861,RES1-1SNB,POINT (-93.947117 29.865861),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051002036H002,482450051002036,482450051002036,482450051002,48245005100,48245.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,145.0,1.0,B482450051002036,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799271-76X8V383+C44-5-3-5-5,1.0,1.0,ST00nsi-482799271-76X8V383+C44-5-3-5-5AP000000,nsi-482799271-76X8V383+C44-5-3-5-5,1.0,1.0,Port Arthur,-93.947186,29.866006,RES1-1SNB,POINT (-93.947186 29.866006),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482799273-76X8V383+772-3-2-3-2,,,,,,RES1-1SNB,POINT (-93.94686 29.865634),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482799275-76X8V383+9FC-8-7-7-7,,,,,,REL1,POINT (-93.946349 29.865942),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002056H006,482450051002056,482450051002056,482450051002,48245005100,48245.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,9542.0,1.0,B482450051002056,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482799277-76X8V373+R57-3-2-3-3,1.0,1.0,ST00nsi-482799277-76X8V373+R57-3-2-3-3AP000000,nsi-482799277-76X8V373+R57-3-2-3-3,2.0,1.0,Port Arthur,-93.947091,29.864539,RES1-1SNB,POINT (-93.947091 29.864539),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","6 Any Race, Hispanic"
B482450051002056H007,482450051002056,482450051002056,482450051002,48245005100,48245.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,15.0,5.0,186872.0,0.0,B482450051002056,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482799277-76X8V373+R57-3-2-3-3,1.0,1.0,ST00nsi-482799277-76X8V373+R57-3-2-3-3AP000001,nsi-482799277-76X8V373+R57-3-2-3-3,2.0,2.0,Port Arthur,-93.947091,29.864539,RES1-1SNB,POINT (-93.947091 29.864539),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","6 Any Race, Hispanic"
B482450051002056H004,482450051002056,482450051002056,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,20160.0,0.0,B482450051002056,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799278-76X8V373+X9J-3-2-2-2,1.0,1.0,ST00nsi-482799278-76X8V373+X9J-3-2-2-2AP000000,nsi-482799278-76X8V373+X9J-3-2-2-2,2.0,1.0,Port Arthur,-93.946604,29.864973,RES1-1SNB,POINT (-93.946604 29.864973),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051002056H002,482450051002056,482450051002056,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,20017.0,0.0,B482450051002056,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799280-76X8V373+W6X-3-3-3-2,1.0,1.0,ST00nsi-482799280-76X8V373+W6X-3-3-3-2AP000000,nsi-482799280-76X8V373+W6X-3-3-3-2,2.0,1.0,Port Arthur,-93.946875,29.864863,RES1-1SNB,POINT (-93.946875 29.864863),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051002056H001,482450051002056,482450051002056,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4811.0,1.0,B482450051002056,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799282-76X8V373+WF7-2-2-3-2,1.0,1.0,ST00nsi-482799282-76X8V373+WF7-2-2-3-2AP000000,nsi-482799282-76X8V373+WF7-2-2-3-2,2.0,1.0,Port Arthur,-93.946326,29.864781,RES1-1SNB,POINT (-93.946326 29.864781),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051002056H003,482450051002056,482450051002056,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,66768.0,0.0,B482450051002056,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799283-76X8V373+R4X-4-3-4-3,1.0,1.0,ST00nsi-482799283-76X8V373+R4X-4-3-4-3AP000000,nsi-482799283-76X8V373+R4X-4-3-4-3,2.0,1.0,Port Arthur,-93.947151,29.864609,RES1-1SNB,POINT (-93.947151 29.864609),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002056H005,482450051002056,482450051002056,482450051002,48245005100,48245.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,27137.0,0.0,B482450051002056,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799285-76X8V373+Q7J-3-3-3-3,1.0,1.0,ST00nsi-482799285-76X8V373+Q7J-3-3-3-3AP000000,nsi-482799285-76X8V373+Q7J-3-3-3-3,2.0,1.0,Port Arthur,-93.946857,29.864454,RES1-1SNB,POINT (-93.946857 29.864454),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482799404-76X8V372+C88-3-3-4-3,,,,,,RES1-1SNB,POINT (-93.949164 29.863526),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482799406-76X8V372+HFM-4-3-4-4,,,,,,RES1-1SNB,POINT (-93.948843 29.863961),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051002053H003,482450051002053,482450051002053,482450051002,48245005100,48245.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,51386.0,0.0,B482450051002053,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799408-76X8V372+GHJ-3-3-3-2,1.0,1.0,ST00nsi-482799408-76X8V372+GHJ-3-3-3-2AP000000,nsi-482799408-76X8V372+GHJ-3-3-3-2,1.0,1.0,Port Arthur,-93.948605,29.863827,RES1-1SNB,POINT (-93.948605 29.863827),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002053H005,482450051002053,482450051002053,482450051002,48245005100,48245.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,15.0,5.0,153559.0,0.0,B482450051002053,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799410-76X8V372+FJ9-3-3-4-3,1.0,1.0,ST00nsi-482799410-76X8V372+FJ9-3-3-4-3AP000000,nsi-482799410-76X8V372+FJ9-3-3-4-3,1.0,1.0,Port Arthur,-93.948393,29.863656,RES1-1SNB,POINT (-93.948393 29.863656),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","6 Any Race, Hispanic"
B482450051002053H002,482450051002053,482450051002053,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6533.0,1.0,B482450051002053,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482799412-76X8V372+FG9-2-2-2-2,1.0,1.0,ST00nsi-482799412-76X8V372+FG9-2-2-2-2AP000000,nsi-482799412-76X8V372+FG9-2-2-2-2,1.0,1.0,Port Arthur,-93.948629,29.863664,RES1-1SNB,POINT (-93.948629 29.863664),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
