huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Race Ethnicity
B482450017001077H016,482450017001077,482450017001077,482450017001,48245001700,48245.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,24560.0,0.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473810-86273W85+3JC-3-2-2-2,1.0,1.0,ST00nsi-482473810-86273W85+3JC-3-2-2-2AP000000,nsi-482473810-86273W85+3JC-3-2-2-2,1.0,1.0,Beaumont,-94.090985,30.065199,RES1-1SNB,POINT (-94.090985 30.065199),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"2 Black alone, Not Hispanic"
B482450017001077H021,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,95770.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473812-86273W86+634-3-2-2-1,1.0,1.0,ST00nsi-482473812-86273W86+634-3-2-2-1AP000000,nsi-482473812-86273W86+634-3-2-2-1,1.0,1.0,Beaumont,-94.089786,30.06552,RES1-2SNB,POINT (-94.089786 30.06552),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"2 Black alone, Not Hispanic"
B482450017001077H006,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,202084.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473814-86273W85+5RW-3-2-3-2,1.0,1.0,ST00nsi-482473814-86273W85+5RW-3-2-3-2AP000000,nsi-482473814-86273W85+5RW-3-2-3-2,1.0,1.0,Beaumont,-94.090433,30.065482,RES1-1SNB,POINT (-94.090433 30.065482),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"1 White alone, Not Hispanic"
B482450017001077H009,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,43486.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473816-86273W85+5XR-3-2-3-2,1.0,1.0,ST00nsi-482473816-86273W85+5XR-3-2-3-2AP000000,nsi-482473816-86273W85+5XR-3-2-3-2,1.0,1.0,Beaumont,-94.090121,30.065494,RES1-1SNB,POINT (-94.090121 30.065494),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"6 Any Race, Hispanic"
B482450017001077H008,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,5.0,125738.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473818-86273W85+4HQ-3-4-3-2,1.0,1.0,ST00nsi-482473818-86273W85+4HQ-3-4-3-2AP000000,nsi-482473818-86273W85+4HQ-3-4-3-2,1.0,1.0,Beaumont,-94.091002,30.06534,RES1-1SNB,POINT (-94.091002 30.06534),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"6 Any Race, Hispanic"
B482450017001077H027,482450017001077,482450017001077,482450017001,48245001700,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,45041.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473820-86273W85+3QQ-3-3-3-2,1.0,1.0,ST00nsi-482473820-86273W85+3QQ-3-3-3-2AP000000,nsi-482473820-86273W85+3QQ-3-3-3-2,1.0,1.0,Beaumont,-94.0905,30.065216,RES1-1SNB,POINT (-94.0905 30.065216),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"2 Black alone, Not Hispanic"
B482450017001077H014,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,20657.0,0.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473822-86273W86+33Q-2-3-2-2,1.0,1.0,ST00nsi-482473822-86273W86+33Q-2-3-2-2AP000000,nsi-482473822-86273W86+33Q-2-3-2-2,1.0,1.0,Beaumont,-94.089752,30.065223,RES1-1SNB,POINT (-94.089752 30.065223),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"2 Black alone, Not Hispanic"
B482450017001077H004,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,64720.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473824-86273W86+24M-1-2-2-2,1.0,1.0,ST00nsi-482473824-86273W86+24M-1-2-2-2AP000000,nsi-482473824-86273W86+24M-1-2-2-2,1.0,1.0,Beaumont,-94.089698,30.065083,RES1-1SNB,POINT (-94.089698 30.065083),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"1 White alone, Not Hispanic"
B482450017001077H033,482450017001077,482450017001077,482450017001,48245001700,48245.0,4.0,2.0,7.0,1.0,1.0,0.0,0.0,14.0,5.0,146180.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473826-86273W85+2J2-3-3-2-2,1.0,1.0,ST00nsi-482473826-86273W85+2J2-3-3-2-2AP000000,nsi-482473826-86273W85+2J2-3-3-2-2,1.0,1.0,Beaumont,-94.090983,30.065022,RES1-1SNB,POINT (-94.090983 30.065022),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"6 Any Race, Hispanic"
B482450017001077H030,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,14.0,5.0,140533.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473828-86273W85+2R6-2-2-2-3,1.0,1.0,ST00nsi-482473828-86273W85+2R6-2-2-2-3AP000000,nsi-482473828-86273W85+2R6-2-2-2-3,1.0,1.0,Beaumont,-94.090492,30.065041,RES1-1SNB,POINT (-94.090492 30.065041),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"6 Any Race, Hispanic"
B482450017001077H022,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,48709.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473830-86273W75+WRR-3-2-2-3,1.0,1.0,ST00nsi-482473830-86273W75+WRR-3-2-2-3AP000000,nsi-482473830-86273W75+WRR-3-2-2-3,1.0,1.0,Beaumont,-94.090497,30.064873,RES1-1SNB,POINT (-94.090497 30.064873),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H002,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,139718.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473832-86273W75+WJR-2-3-2-2,1.0,1.0,ST00nsi-482473832-86273W75+WJR-2-3-2-2AP000000,nsi-482473832-86273W75+WJR-2-3-2-2,1.0,1.0,Beaumont,-94.090974,30.064864,RES1-1SNB,POINT (-94.090974 30.064864),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"1 White alone, Not Hispanic"
B482450017001077H013,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,114279.0,0.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473834-86273W76+W4J-3-4-3-4,1.0,1.0,ST00nsi-482473834-86273W76+W4J-3-4-3-4AP000000,nsi-482473834-86273W76+W4J-3-4-3-4,1.0,1.0,Beaumont,-94.089734,30.064829,RES1-1SNB,POINT (-94.089734 30.064829),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H029,482450017001077,482450017001077,482450017001,48245001700,48245.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,6734.0,1.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473836-86273W75+VRJ-3-2-3-2,1.0,1.0,ST00nsi-482473836-86273W75+VRJ-3-2-3-2AP000000,nsi-482473836-86273W75+VRJ-3-2-3-2,1.0,1.0,Beaumont,-94.090477,30.064705,RES1-1SNB,POINT (-94.090477 30.064705),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H012,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3623.0,1.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473838-86273W75+VJF-3-2-3-2,1.0,1.0,ST00nsi-482473838-86273W75+VJF-3-2-3-2AP000000,nsi-482473838-86273W75+VJF-3-2-3-2,1.0,1.0,Beaumont,-94.090962,30.064694,RES1-1SNB,POINT (-94.090962 30.064694),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H018,482450017001077,482450017001077,482450017001,48245001700,48245.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,107580.0,0.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473840-86273W76+V4G-1-2-2-3,1.0,1.0,ST00nsi-482473840-86273W76+V4G-1-2-2-3AP000000,nsi-482473840-86273W76+V4G-1-2-2-3,1.0,1.0,Beaumont,-94.089684,30.064679,RES1-1SNB,POINT (-94.089684 30.064679),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H011,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,66053.0,0.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473841-86273W75+RVC-2-2-2-2,1.0,1.0,ST00nsi-482473841-86273W75+RVC-2-2-2-2AP000000,nsi-482473841-86273W75+RVC-2-2-2-2,1.0,1.0,Beaumont,-94.090359,30.064562,RES1-1SNB,POINT (-94.090359 30.064562),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H015,482450017001077,482450017001077,482450017001,48245001700,48245.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,19086.0,1.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473843-86273W76+R47-1-2-2-3,1.0,1.0,ST00nsi-482473843-86273W76+R47-1-2-2-3AP000000,nsi-482473843-86273W76+R47-1-2-2-3,1.0,1.0,Beaumont,-94.089713,30.064532,RES1-1SNB,POINT (-94.089713 30.064532),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H007,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,3.0,69226.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473845-86273W75+RJ4-2-3-2-3,1.0,1.0,ST00nsi-482473845-86273W75+RJ4-2-3-2-3AP000000,nsi-482473845-86273W75+RJ4-2-3-2-3,1.0,1.0,Beaumont,-94.090916,30.064505,RES1-1SNB,POINT (-94.090916 30.064505),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"1 White alone, Not Hispanic"
B482450017001077H017,482450017001077,482450017001077,482450017001,48245001700,48245.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,45792.0,0.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473848-86273W76+Q4G-2-2-1-2,1.0,1.0,ST00nsi-482473848-86273W76+Q4G-2-2-1-2AP000000,nsi-482473848-86273W76+Q4G-2-2-1-2,1.0,1.0,Beaumont,-94.089682,30.064441,RES1-1SNB,POINT (-94.089682 30.064441),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H005,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,133836.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473849-86273W75+PMQ-2-2-3-3,1.0,1.0,ST00nsi-482473849-86273W75+PMQ-2-2-3-3AP000000,nsi-482473849-86273W75+PMQ-2-2-3-3,1.0,1.0,Beaumont,-94.090776,30.064334,RES1-1SNB,POINT (-94.090776 30.064334),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"1 White alone, Not Hispanic"
B482450017001077H031,482450017001077,482450017001077,482450017001,48245001700,48245.0,4.0,2.0,6.0,1.0,1.0,0.0,0.0,8.0,3.0,42685.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473851-86273W76+P4M-2-3-2-3,1.0,1.0,ST00nsi-482473851-86273W76+P4M-2-3-2-3AP000000,nsi-482473851-86273W76+P4M-2-3-2-3,1.0,1.0,Beaumont,-94.089696,30.06434,RES1-2SNB,POINT (-94.089696 30.06434),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"6 Any Race, Hispanic"
B482450017001077H032,482450017001077,482450017001077,482450017001,48245001700,48245.0,6.0,2.0,6.0,1.0,1.0,0.0,0.0,3.0,2.0,15293.0,1.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473853-86273W75+MPP-2-2-2-2,1.0,1.0,ST00nsi-482473853-86273W75+MPP-2-2-2-2AP000000,nsi-482473853-86273W75+MPP-2-2-2-2,1.0,1.0,Beaumont,-94.090682,30.064215,RES1-1SWB,POINT (-94.090682 30.064215),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"6 Any Race, Hispanic"
B482450017001077H010,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5264.0,1.0,B482450017001077,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482473855-86273W76+M48-3-2-2-3,1.0,1.0,ST00nsi-482473855-86273W76+M48-3-2-2-3AP000000,nsi-482473855-86273W76+M48-3-2-2-3,1.0,1.0,Beaumont,-94.089679,30.064172,RES1-1SNB,POINT (-94.089679 30.064172),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482473857-86273W75+JRC-3-2-4-2,,,,,,RES1-1SNB,POINT (-94.090492 30.064065),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,
B482450017001077H025,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,23344.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473859-86273W75+JVG-2-2-2-2,1.0,1.0,ST00nsi-482473859-86273W75+JVG-2-2-2-2AP000000,nsi-482473859-86273W75+JVG-2-2-2-2,1.0,1.0,Beaumont,-94.090298,30.064074,RES1-1SNB,POINT (-94.090298 30.064074),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H020,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,43989.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473861-86273W76+H4W-2-2-2-2,1.0,1.0,ST00nsi-482473861-86273W76+H4W-2-2-2-2AP000000,nsi-482473861-86273W76+H4W-2-2-2-2,1.0,1.0,Beaumont,-94.089672,30.063991,RES1-1SNB,POINT (-94.089672 30.063991),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H001,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,128197.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473864-86273W76+H44-1-3-2-2,1.0,1.0,ST00nsi-482473864-86273W76+H44-1-3-2-2AP000000,nsi-482473864-86273W76+H44-1-3-2-2,1.0,1.0,Beaumont,-94.08966,30.063875,RES1-1SNB,POINT (-94.08966 30.063875),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"1 White alone, Not Hispanic"
B482450017001077H028,482450017001077,482450017001077,482450017001,48245001700,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,93726.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473865-86273W76+F3J-2-2-3-2,1.0,1.0,ST00nsi-482473865-86273W76+F3J-2-2-3-2AP000000,nsi-482473865-86273W76+F3J-2-2-3-2,1.0,1.0,Beaumont,-94.089873,30.063703,RES1-1SNB,POINT (-94.089873 30.063703),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H003,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,70353.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473867-86273W75+FXP-2-1-2-2,1.0,1.0,ST00nsi-482473867-86273W75+FXP-2-1-2-2AP000000,nsi-482473867-86273W75+FXP-2-1-2-2,1.0,1.0,Beaumont,-94.090055,30.063713,RES1-2SNB,POINT (-94.090055 30.063713),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"1 White alone, Not Hispanic"
B482450017001077H024,482450017001077,482450017001077,482450017001,48245001700,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,49230.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482473869-86273W76+F4J-2-2-3-1,1.0,1.0,ST00nsi-482473869-86273W76+F4J-2-2-3-1AP000000,nsi-482473869-86273W76+F4J-2-2-3-1,1.0,1.0,Beaumont,-94.089722,30.063701,RES1-1SNB,POINT (-94.089722 30.063701),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H023,482450017001077,482450017001077,482450017001,48245001700,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,10969.0,1.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482475900-86273W76+F5J-2-1-3-1,1.0,1.0,ST00nsi-482475900-86273W76+F5J-2-1-3-1AP000000,nsi-482475900-86273W76+F5J-2-1-3-1,1.0,1.0,Beaumont,-94.08961,30.063702,RES1-1SNB,POINT (-94.08961 30.063702),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450017001077H026,482450017001077,482450017001077,482450017001,48245001700,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,38977.0,0.0,B482450017001077,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482477946-86273W85+5QC-3-2-3-1,1.0,1.0,ST00nsi-482477946-86273W85+5QC-3-2-3-1AP000000,nsi-482477946-86273W85+5QC-3-2-3-1,1.0,1.0,Beaumont,-94.090605,30.065437,RES1-1SNB,POINT (-94.090605 30.065437),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,"2 Black alone, Not Hispanic"
B482450017001077H034,482450017001077,482450017001077,482450017001,48245001700,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450017001077,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482479053-86273W85+6H4-2-2-2-2,2.0,2.0,ST00nsi-482479053-86273W85+6H4-2-2-2-2AP000000,nsi-482479053-86273W85+6H4-2-2-2-2,1.0,1.0,Beaumont,-94.091046,30.065509,RES1-1SNB,POINT (-94.091046 30.065509),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.32471785,
B482450025001029H014,482450025001029,482450025001029,482450025001,48245002500,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,19477.0,0.0,B482450025001029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482479847-86272WW5+RCW-3-3-2-3,1.0,1.0,ST00nsi-482479847-86272WW5+RCW-3-3-2-3AP000000,nsi-482479847-86272WW5+RCW-3-3-2-3,1.0,1.0,Beaumont,-94.091426,30.04712,RES1-1SNB,POINT (-94.091426 30.04712),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2537376,"2 Black alone, Not Hispanic"
B482450025001029H009,482450025001029,482450025001029,482450025001,48245002500,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,99309.0,0.0,B482450025001029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482479849-86272WW5+QCV-1-2-2-2,1.0,1.0,ST00nsi-482479849-86272WW5+QCV-1-2-2-2AP000000,nsi-482479849-86272WW5+QCV-1-2-2-2,1.0,1.0,Beaumont,-94.091454,30.046976,RES1-1SNB,POINT (-94.091454 30.046976),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2537376,"2 Black alone, Not Hispanic"
B482450025001029H012,482450025001029,482450025001029,482450025001,48245002500,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,43716.0,0.0,B482450025001029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482479851-86272WW5+PCP-2-2-2-1,1.0,1.0,ST00nsi-482479851-86272WW5+PCP-2-2-2-1AP000000,nsi-482479851-86272WW5+PCP-2-2-2-1,1.0,1.0,Beaumont,-94.09141,30.046845,RES1-1SNB,POINT (-94.09141 30.046845),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2537376,"2 Black alone, Not Hispanic"
B482450025001029H016,482450025001029,482450025001029,482450025001,48245002500,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,55512.0,0.0,B482450025001029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482479876-86272WW5+MCH-2-2-2-2,1.0,1.0,ST00nsi-482479876-86272WW5+MCH-2-2-2-2AP000000,nsi-482479876-86272WW5+MCH-2-2-2-2,1.0,1.0,Beaumont,-94.091386,30.046696,RES1-1SNB,POINT (-94.091386 30.046696),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2537376,"2 Black alone, Not Hispanic"
B482450025001029H002,482450025001029,482450025001029,482450025001,48245002500,48245.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,15.0,5.0,194259.0,0.0,B482450025001029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482479878-86272WW5+QMX-2-3-2-3,1.0,1.0,ST00nsi-482479878-86272WW5+QMX-2-3-2-3AP000000,nsi-482479878-86272WW5+QMX-2-3-2-3,1.0,1.0,Beaumont,-94.090752,30.046988,RES1-1SNB,POINT (-94.090752 30.046988),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2537376,"1 White alone, Not Hispanic"
B482450025001029H007,482450025001029,482450025001029,482450025001,48245002500,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,34950.0,0.0,B482450025001029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482479882-86272WW5+RPR-2-2-2-2,1.0,1.0,ST00nsi-482479882-86272WW5+RPR-2-2-2-2AP000000,nsi-482479882-86272WW5+RPR-2-2-2-2,1.0,1.0,Beaumont,-94.090735,30.047112,RES1-1SWB,POINT (-94.090735 30.047112),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2537376,"2 Black alone, Not Hispanic"
B482450019003005H004,482450019003005,482450019003005,482450019003,48245001900,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,42670.0,0.0,B482450019003005,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482479884-86273W55+V9W-2-2-2-2,1.0,1.0,ST00nsi-482479884-86273W55+V9W-2-2-2-2AP000001,nsi-482479884-86273W55+V9W-2-2-2-2,2.0,2.0,Beaumont,-94.091554,30.059742,RES1-1SNB,POINT (-94.091554 30.059742),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450019003005H007,482450019003005,482450019003005,482450019003,48245001900,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,59542.0,0.0,B482450019003005,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482479884-86273W55+V9W-2-2-2-2,1.0,1.0,ST00nsi-482479884-86273W55+V9W-2-2-2-2AP000000,nsi-482479884-86273W55+V9W-2-2-2-2,2.0,1.0,Beaumont,-94.091554,30.059742,RES1-1SNB,POINT (-94.091554 30.059742),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,"2 Black alone, Not Hispanic"
B482450019003005H015,482450019003005,482450019003005,482450019003,48245001900,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450019003005,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482479886-86273W65+2QC-1-3-2-3,2.0,2.0,ST00nsi-482479886-86273W65+2QC-1-3-2-3AP000000,nsi-482479886-86273W65+2QC-1-3-2-3,3.0,1.0,Beaumont,-94.090611,30.06005,RES1-1SNB,POINT (-94.090611 30.06005),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.3043085,
